TaxID	NAME	GOTTCHA	GOTTCHA2	BWA	KRAKEN2	METAPHLAN2	PANGIA	DIAMOND	CENTRIFUGE	
103881	Potato yellow vein virus	v		v	v	v	v	v	v
28448	Komagataeibacter xylinus				v			v	v
607716	Aspergillus fumigatus chrysovirus				v				v
1169243	Brucella suis F8/06-3					v			
1412616	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121689				v				
2766976	hepatovirus H2			v	v		v	v	v
1095685	Neisseria meningitidis M7124			v	v	v			v
2543	Plasmid pCU1		v						
236253	Burkholderia sp. A2							v	
5650			v						
2609662	Streptomyces sp. LBUM 1477							v	
1898043	Aeromicrobium sp. PE09-221							v	
1884472	Vibrio sp. 10N.261.51.A7							v	
269280	Stachytarpheta leaf curl virus - [Hn5.4]			v					
1155722	Roseovarius litoreus							v	
7212	Ceratitis		v						
2873381	Nocardia sp. CA2R105							v	
2837508	Rossellomorea							v	
64303	Aroa virus	v		v	v	v	v	v	v
1157020	Staphylococcus aureus M0326					v			
1217704	Acinetobacter sp. NIPH 284					v		v	
348818	Streptacidiphilus oryzae							v	
707451	Norovirus Hu/GII-4/Hokkaido5/2008/JP			v					
10885	Mammalian orthoreovirus 2 D5/Jones		v	v					
447602	Sida yellow vein Vietnam virus satellite DNA beta	v		v	v	v	v	v	v
17684			v						
378210	Methyloversatilis							v	
1574141	Bacillus sp. YP1			v	v			v	v
932038	actinobacterium SCGC AAA023-J06					v			
1004814	Rotavirus A human/Victoria/CK00024/2005/G1P[8]			v					
2822689	Aquimarina sp. MMG015							v	
1293536	Turkey avisivirus				v		v		v
15772			v						
2211211	Paraburkholderia dokdonella				v				v
13571	Hypoestes forskaolii		v						
1406790	Bacillus phage Slash	v		v	v		v	v	v
8441	Rana sp.		v						
326424	Frankia alni ACN14a	v		v	v	v	v		v
2202825	Methylobacterium durans				v				v
2675053	Thiosulfativibrio zosterae				v				
23665			v						
106634	Thioalkalivibrio versutus			v	v		v	v	v
117156	Actinopolymorpha							v	
1074307	Mycobacterium phage LinStu	v		v	v		v	v	v
2485125	Kocuria soli							v	
841	Roseburia		v					v	
683228	Micromonospora yangpuensis							v	
1581139	Corynebacterium sp. HMSC08F01							v	
372655	Nocardiopsis terrae							v	
216945	Spiroplasma syrphidicola							v	
1206781	Paenibacillus alvei DSM 29					v			
60847	Halogeometricum borinquense				v			v	v
2315629	Citrobacter phage Sazh				v				
2033725	Paenibacillus sp. MYb67							v	
417106	Brasilonema octagenarum UFV-E1				v				
1675686	Sulfurifustis variabilis			v	v				v
2760944	Pseudoalteromonas sp. SR43-2							v	
1069985	Pedobacter kyungheensis							v	
393128	Listeria monocytogenes F6900					v			
1739355	Actinomyces sp. HMSC064C12							v	
2608935	unclassified Enterobacter							v	
32986			v						
224843	Rhodococcus sp. ADH							v	
202250	human papillomavirus 89			v					
10833			v						
474	Acinetobacter glutaminasificans		v						
471728	Seal picornavirus type 1	v		v	v		v	v	v
2302975	Erysipelotrichaceae bacterium AF15-26LB							v	
1184266	Xanthomonas vasicola pv. vasculorum NCPPB 895					v			
429130	Alternanthera mild mosaic virus				v				
1819298	Streptomyces sp. PTY087I2							v	
180855	Bacillus thuringiensis serovar canadensis				v				
754049	Vibrio phage pYD21-A	v		v	v	v	v	v	v
1346615	Lactobacillus gasseri 2016					v			
1182193	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000963				v				v
1884369	Sphingobium sp. AP50							v	
234828	Corynebacterium caspium							v	
1564903	Strawberry polerovirus 1			v	v		v	v	v
1077675	Enterococcus plantarum							v	
1923253	Hubei tick virus 2			v	v		v	v	v
168014	Equine rhinitis B virus 2			v					
593275	Buchnera aphidicola str. LSR1 (Acyrthosiphon pisum)				v				
1636603	Acinetobacter sp. ACNIH1				v			v	v
1094980	Methanolobus psychrophilus R15	v		v		v	v		
928213	Pan troglodytes verus polyomavirus 2c			v					
8745			v						
8899	Ardeidae		v						
13342	Arbutus		v						
674081	Klebsiella phage KP34	v		v	v	v	v	v	v
1463158	Thermomonas carbonis				v				
26551			v						
1117319	Pseudoalteromonas spongiae UST010723-006			v	v	v	v		v
14016			v						
431892	Burkholderia virus phiE122				v				
46503	Parabacteroides merdae							v	
5632	Lenzites betulinus		v						
2608358	Pantoea sp. Ap-870							v	
1412842	Bacillus anthracis 9080-G				v				
87626	Pseudoalteromonas tunicata D2					v			
103908	Echovirus 1 (strain Farouk / ATCC VR-1038)			v					
2662028	Aeromicrobium yanjiei				v				v
376821	Mannheimia phage phiMhaA1-BAA410			v					
37364			v						
1743173	Polynucleobacter sp. MWH-P3-07-1							v	
1938830	Streptomyces sp. 1114.5							v	
40041	Streptococcus equi subsp. zooepidemicus	v		v	v		v		v
521377	Alkalihalobacillus marmarensis							v	
1154839	Streptococcus agalactiae MRI Z1-202					v			
436229	Streptacidiphilus jeojiense							v	
884093	Measles virus strain MVi/New York.USA/26.09/3			v					
2293147	Ruminococcus sp. AF14-5							v	
1506453	Escherichia Stx1-converting recombinant phage HUN/2013			v					
1923482	Wenling crustacean virus 13			v	v		v	v	v
9545	Macaca nemestrina		v						
1263763	Mycoplasma pneumoniae M1139			v	v				v
1529932	Norovirus GII/Hu/TW/2012/GII.Pe_GII.4_Sydney2012/Taipei/109			v					
3832	Cyamopsis tetragonoloba		v						
2058289	Acidaminococcus provencensis							v	
2077099	Pseudoalteromonas sp. T1lg24							v	
2219092	Sclerotinia sclerotiorum deltaflexivirus 2				v				v
17399			v						
663321	Candidatus Regiella insecticola LSR1					v			
1805953	Bacillus phage Phrodo			v	v		v	v	v
18994			v						
1941347	Bacillus sp. 275			v	v			v	v
14909			v						
977905	Bacillus sp. 17376					v		v	
1655	Actinomyces naeslundii				v			v	v
1923690	Wuhan arthropod virus 1			v	v		v	v	v
1739479	Actinomyces sp. HMSC065F12							v	
1736540	Aeromicrobium sp. Root472D3							v	
1128334	Sinorhizobium fredii CCBAU 83666			v	v				v
2778642	Vibrio sp. OPT20							v	
2584498	Mycobacterium phage Polka14				v				
21493			v						
1454598	Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1901				v				v
2052562	Erysiphe necator mitovirus 2				v				v
5724			v						
223305	Pepper leaf curl Bangladesh virus	v		v	v		v	v	v
1158531	Staphylococcus aureus M0438					v			
1173939	Salmonella enterica subsp. enterica serovar Weltevreden str. 1655			v	v				v
1623310	Tataguine virus				v				v
17516			v						
204516	Phocaeicola massiliensis							v	
1821723	Mycobacterium phage EvilGenius			v	v		v	v	v
471854	Dyadobacter fermentans DSM 18053	v		v	v	v	v		v
911104	Weissella cibaria KACC 11862					v			
1645681	Nakamurella silvestris							v	
1834106	Mycobacterium sp. 852002-51971_SCH5477799-a							v	
1336749	Spiroplasma floricola 23-6				v				v
224471	Burkholderiales genera incertae sedis							v	
1194714	Sinorhizobium meliloti AE608H					v			
2077206	Haloferax sp. Atlit-4N							v	
1018	Capnocytophaga ochracea							v	
9924			v						
1125	Microcystis		v					v	
1412509	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20093784				v				
1570939	Rhodococcus sp. 2G			v	v			v	v
431554	Spirosoma spitsbergense							v	
67962	Carrot red leaf luteovirus associated RNA	v		v	v	v	v	v	v
1003835	Severe fever with thrombocytopenia syndrome virus			v	v				v
227318	Actinocatenispora thailandica				v			v	
11791	AKR (endogenous) murine leukemia virus		v	v					
676202	Demequina globuliformis							v	
272629	Mannheimia haemolytica PHL213					v			
4294	Aquifoliaceae		v						
1523503	Pseudomonas sp. ML96							v	
2651831	Aliiroseovarius sp. xm-m-378							v	
1578828	Edwardsiella sp. EA181011			v	v			v	v
1058	Thiocapsa roseopersicina		v					v	
1715099	Staphylococcus sp. HMSC077B09							v	
1069616	Neisseria meningitidis 98008					v			
1073387	Bacteroides fragilis HMW 615					v			
339617	Pseudoalteromonas viridis				v			v	
347495	Bacillus cereus F837/76	v		v	v		v		v
1028420	Psychrobacter sp. DAB_AL62B				v			v	
160791	Rhizorhabdus wittichii				v			v	
2094139	Mycobacterium phage Paola				v				
26096			v						
2638514	unclassified Pseudolabrys							v	
1305834	Pseudomonas sp. URMO17WK12:I5							v	
1519393	Sewage-associated circular DNA virus-4				v				v
2058396	Paris mosaic necrosis virus				v				v
16262			v						
1735671	Sphingomonas sp. Leaf5							v	
5417	Vanrija humicola		v						
19748			v						
1641854	Acidobacterium sp. S8							v	
2502420	Gordonia phage Sombrero				v				
2563910	bacterium M00.F.Ca.ET.180.01.1.1							v	
1463926	Streptomyces sp. NRRL WC-3626							v	
1608090	Taishun Tick Virus			v	v		v	v	v
1807933	Influenza D virus (D/bovine/Ibaraki/7768/2016)			v					
237631	Ustilago maydis 521					v			
298338	Lactobacillus virus LP65				v				
1982901	Mycobacterium virus Acadian	v		v	v		v	v	v
200402	Kamese virus			v	v		v	v	v
866787	Alvernaviridae					v			
1535	[Clostridium] leptum		v					v	
63658	Hydrogenovibrio kuenenii							v	
5299			v						
1920636	Ochrobactrum sp. P6BS-III							v	
2754044	Selenomonas timonae				v			v	
2586643	Thermococcus indicus				v				v
1686396	Enterobacter sp. BIDMC93							v	
1965581	Faecalibacterium sp. An192							v	
8992	Acryllium vulturinum		v						
243275	Treponema denticola ATCC 35405	v		v	v	v	v		v
1775403	Nevskiales							v	
1929484	Staphylococcus sp. 47.1							v	
1045009	Citricoccus sp. CH26A					v		v	
4579	Zea mays subsp. mexicana		v						
984227	Salmonella enterica subsp. enterica serovar Enteritidis str. 648904 3-6					v			
1429399	Ralstonia solanacearum OE1-1			v	v				v
114921	Beet mosaic virus	v		v	v	v	v	v	v
1291304	Leptospira santarosai serovar Szwajizak str. Oregon					v			
717227	Treponema primitia ZAS-1					v			
1123041	Pseudomonas sp. MC1				v			v	
1226298					v				
15779			v						
2231354	Salmonella phage S131				v				
374527	Lactococcus phage ul36.t1			v					
318490	Avirulent turkey hemorrhagic enteritis virus			v					
1336082	Norovirus Hu/GII/Seoul1055/KOR/2010			v					
565537	human papillomavirus 108	v		v	v		v	v	v
1331847	Norovirus Hu/GII.4/C00007941/2011/UK			v					
2961	Amphidinium carterae		v						
576784	Streptomyces iranensis							v	
46619	Sweet potato virus G	v		v	v	v	v	v	v
2838878	Rhodoferax sp. U11-2br							v	
19045			v						
285535	Streptomyces fulvoviolaceus							v	
2751019	Bartonella sp. W8099							v	
1341679	Acinetobacter indicus CIP 110367					v			
1291540	Candidatus Methanomethylophilus alvus				v			v	v
1922720	Beihai tombus-like virus 17			v	v		v	v	v
735	Haemophilus parahaemolyticus		v		v			v	v
1923748	Wuhan poty-like virus 1			v	v		v	v	v
15332			v						
1205680	Reyranella massiliensis 521					v			
28111	Bacteroides eggerthii				v			v	
1261206	Norovirus Hu/Norwalk/10129/2009/VNM			v					
1529920	Norovirus GII/Hu/JP/2007/GII.P7_GII.14/Fukuoka/KK282			v					
496807	Eragrostis streak virus	v		v	v	v	v	v	v
2749084	Enterobacter sp. SECR19-1250							v	
1271	Micrococcus sp.		v						
1895624	Campylobacter sp. P148							v	
1540082	Acidianus sp. RZ1							v	
1898428	Leclercia sp.				v				
281362	Dechloromonas denitrificans							v	
10048			v						
644609	Midway nyavirus	v		v	v		v	v	v
2572115	Bacillus sp. S2(2019)							v	
21409			v						
1041768	Methylacidimicrobium tartarophylax							v	
1418319	Staphylococcus aureus M17033						v		
167129	Moroccan watermelon mosaic virus	v		v	v	v	v	v	v
882086	Saccharomonospora xinjiangensis XJ-54					v			
1056512	Grimontia indica							v	
14653			v						
2421	Thermosipho africanus							v	
12371	Phage h30		v						
1118	Chroococcales							v	
2135733	Variovorax sp. GV008							v	
13157	Mougeotia		v						
171383	Vibrio hepatarius							v	
996814	Leptospira interrogans serovar Copenhageni str. Fiocruz LV212					v			
180295	Atopostipes suicloacalis							v	
2301732	Bat Middle East Hepe-Astrovirus				v				v
665442	Tomato leaf curl New Delhi virus [Pakistan:Solanum:2009]			v					
28079	Campylobacter mucosalis-like bacterium		v						
1981681	Pseudomonas sp. R41(2017)							v	
2598730	Serratia sp. Lou2A							v	
2639466	unclassified Butyrivibrio							v	
1863008	Shigella phage SHFML-11			v	v		v	v	v
457			v						
1914304	Arthrobacter sp. AQ5-06							v	
520448	Brucella sp. NVSL 07-0026					v		v	
182640	Kribbella flavida							v	
1402782	Staphylococcus aureus M1297						v		
1623398	Jiangella endophytica							v	
441163	Burkholderia oklahomensis EO147				v	v			v
1922949	Hubei narna-like virus 19			v	v		v	v	v
2497	Plasmid R773		v						
1805827	Rhodococcus sp. MTM3W5.2			v	v			v	v
172860	Fowl aviadenovirus 3			v					
34175	Tradescantia zebrina		v						
2626142	unclassified Roseivirga							v	
641323	Rotavirus A human/Bethesda/DC1285/1980/G4P[8]			v					
105560	Methylibium petroleiphilum							v	
545534	Carnobacterium jeotgali							v	
1834137	Mycobacterium sp. E2699							v	
749222	Nitratifractor salsuginis DSM 16511	v		v	v	v	v		v
1972565	Morreton vesiculovirus			v	v		v	v	v
1138382	Mycobacterium intracellulare MOTT-02	v		v	v	v			v
2116384	Guangdong red-banded snake torovirus				v				
1520812	Butyrivibrio sp. YAB3001							v	
1339242	Delftia sp. ZNC0008							v	
1982042	Tsuneonella mangrovi			v	v				v
12862			v						
887070	Salmonella enterica subsp. enterica serovar Enteritidis str. 607307-2					v			
1354512	Mycobacterium phage PhrostyMug			v	v	v	v	v	v
2824	Gloiopeltis complanata		v						
382504	Nocardia jinanensis							v	
1125844	Cebine betaherpesvirus 1				v		v		
1923405	Sanxia water strider virus 21			v	v		v	v	v
10735	Bacillus phage rho11s		v						
416213	Ferrovum myxofaciens							v	
1736417	Yonghaparkia sp. Soil809							v	
12387	Lactococcus phage F4-1		v						
489483	HBV genotype D			v					
58123	Spirillospora albida							v	
1185707	Xanthomonas axonopodis pv. manihotis str. UG23					v			
1429794	Pectobacterium bacteriophage PM2			v	v		v	v	v
18193			v						
10997	Infectious bursal disease virus 002-73/AUS		v						
2490452	Serpentinomonas							v	
21965			v						
889950	Synechococcus phage KBS-M-1A			v		v			
1463841	Streptomyces sp. NRRL F-2580							v	
1004951	Streptococcus suis ST1	v		v	v	v			v
655817	Escherichia coli ABU 83972	v		v	v				v
1515618	Porphyromonas sp. COT-052 OH4946							v	
1247872	Brevibacillus sp. SKDU10							v	
206379	Nitrosomonadaceae							v	
17045			v						
2078691	Streptomyces sp. CB01881				v			v	
1503299	BtRf-BetaCoV/JL2012			v					
2009338	Saccharibacillus sp. O23							v	
2606219	Paenibacillus silvestris							v	
1891621	Xanthomonas sp. CFBP 7912							v	
1822365	Bovine retrovirus CH15			v	v		v	v	v
32606	Rabbitpox virus			v					
700508	Mycolicibacterium neoaurum VKM Ac-1815D			v	v		v		v
31567	Human rotavirus C/Bristol		v						
16996			v						
2502199	Cupriavidus sp. 2SB							v	
12380			v						
1940240	Wohlfahrtiimonas populi							v	
15161			v						
1849545	Fusarium poae negative-stranded virus 2			v	v		v	v	v
40052	Changuinola virus	v		v	v	v	v	v	v
1016870	Euphorbia yellow mosaic virus - Goias [Brazil:DF:Taquara 8880:2009]			v					
21143			v						
1247411	Brucella melitensis B115					v			
2824900	Micromonospora sp. U56							v	
17062			v						
306588	Enterovirus A76			v					
270351	Methylobacterium aquaticum			v	v		v	v	v
5191	Ascobolus immersus		v						
2059264	Shewanella sp. Pdp11				v			v	v
1005665	Kosakonia oryzendophytica							v	
1535750	Thermoactinomyces sp. Gus2-1							v	
269797	Methanosarcina barkeri str. Fusaro	v		v	v	v			v
2041345	Pseudomonas phage SL2				v				v
106591	Ensifer							v	
2099585	Klebsiella phage JY917				v				
11848	Rat sarcoma virus		v						
6058	Haliclona oculata		v						
1905699	Brucella sp. CMUL 027							v	
2259621	Pseudomonas sp. FW305-3-2-15-E-TSA4							v	
9352	Bradypodidae		v						
1938831	Streptomyces sp. 1121.2							v	
10243	Cowpox virus	v		v	v	v	v	v	v
1225644	Bhendi yellow vein mosaic virus-associated alphasatellite	v		v	v		v	v	v
1423143	Bacillus thuringiensis Bt18247			v	v		v		v
28984	Cephaloascaceae		v						
458678	Hantaanvirus CGRn93P8			v					
1157680	Caulobacter sp. JGI 0001013-D04					v			
22390			v						
2268451	Candidatus Pelagibacter sp. FZCC0015				v			v	v
998086	Pseudomonas phage PhiPA3			v	v		v	v	v
8330	Cynops pyrrhogaster		v						
1577997	Sauropus yellowing virus			v	v		v	v	v
665874	Limnohabitans							v	
1577075	Streptomyces sp. PBH53				v			v	
23220			v						
1052806	Crenarchaeota archaeon SCGC AAA471-O08					v			
2010248	Torque teno indri virus 1			v	v		v	v	v
58172	Paenibacillus sp.				v				
1000685	Tomato leaf curl Bangladesh betasatellite [India/Ghazipur/Chilli/2007]			v					
5410	Cystofilobasidium		v						
1739251	Fusobacterium sp. HMSC073F01							v	
18038			v						
19517			v						
1144662	Acinetobacter sp. CIP 101966					v		v	
2591374	Klebsiella phage vB_KpnS_SegesCirculi				v				
1465754	Alistipes timonensis							v	
1416770	Burkholderia sp. WP40							v	
1930581	Rhodococcus sp. YL-0							v	
2714110	Acinetobacter sp. Marseille-Q1620				v				
285279	Pseudovibrio ascidiaceicola							v	
1519495	Streptomyces sp. NRRL F-6491							v	
1815583	Neisseria musculi				v				
940296	Neisseria gonorrhoeae TCDC-NG08107					v			
590061	Halomonas sp. KM-1					v		v	
106333	Porcine enteric sapovirus	v		v	v		v	v	v
573497	Frankia sp. Cc1.17							v	
2591129	Mycobacterium phage Mahavrat				v				
287412	Lactococcus virus Sl4			v	v		v	v	v
702383	Jiangella muralis							v	
931626	Acetobacterium woodii DSM 1030	v		v	v	v	v		v
1406786	Bacillus phage Page	v		v	v		v	v	v
67314	Streptomyces lavendofoliae							v	
23604			v						
2883942	Burkholderia phage phiE255	v		v		v	v	v	v
1293051	Afipia sp. OHSU_II-uncloned							v	
1256196	Lacticaseibacillus paracasei subsp. paracasei Lpp219					v			
762984	Bacteroides clarus YIT 12056					v			
1604873	Yak astrovirus			v					
997882	Bacteroides fragilis CL07T00C01					v			
1923080	Hubei permutotetra-like virus 6			v	v		v	v	v
1231048	Pseudomonas phage vB_PaeM_C2-10_Ab1	v		v	v	v	v	v	v
2292350	Eubacterium sp. AM46-8							v	
398626	Helicobacter macacae							v	
2108116	Xanthomonas phage RiverRider				v				
12557	Seoul virus 80-39		v						
374928	Haemophilus influenzae PittAA					v			
22127			v						
1736497	Ensifer sp. Root231							v	
1284830	Klebsiella pneumoniae VAKPC276					v			
1278076	Rhodococcus ruber BKS 20-38					v			
15559			v						
27315	Dipodascus albidus		v						
445334	Clostridium perfringens C str. JGS1495					v			
2571030	Pontibacter sp. SGAir0037				v				
1226723	Canis familiaris papillomavirus 13	v		v	v		v	v	v
1799667	Prochlorococcus sp. MIT 1306							v	
292407	Dyadobacter crusticola							v	
1245922	Scytonema millei							v	
1239582	Mamastrovirus 18				v				
2307	Pyrodictiaceae		v						
13488	Dicentrarchus		v						
25337			v						
659497	Sclerotinia sclerotiorum partitivirus S	v		v	v	v	v	v	v
47929	Macacine betaherpesvirus 3	v		v	v		v	v	v
1431464	Bovine hungarovirus 1	v		v	v		v	v	v
2202141	Chromobacterium phragmitis				v			v	v
18831			v						
1004794	Rotavirus A human/Victoria/CK00002/2004/G1P[8]			v					
1408282	Geobacillus sp. MAS1					v		v	
2133	Spiroplasma citri		v	v	v		v	v	v
397456	Gulbenkiania							v	
1814279	Flavobacterium phage 23T			v	v				v
37665	Ectocarpus siliculosus virus 1	v		v	v	v	v	v	v
1197127	Paenibacillus alba							v	
8312	Amphiuma means		v						
